Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16,343.100006,360.450012,343.000000,356.700012,340.501007,6155773
2020-04-17,370.750000,370.750000,355.549988,363.200012,346.705811,6178483
2020-04-20,367.000000,367.450012,354.000000,355.850006,339.689606,4834154
2020-04-21,349.049988,349.049988,323.500000,332.049988,316.970398,8003757
2020-04-22,327.000000,345.750000,320.600006,340.200012,324.750366,9071476
2020-04-23,338.000000,349.649994,331.549988,347.500000,331.718842,6738333
2020-04-24,342.000000,344.750000,332.000000,334.299988,319.118286,5754928
2020-04-27,337.549988,343.350006,328.149994,330.299988,315.299896,5770537
2020-04-28,334.450012,338.000000,328.500000,335.950012,320.693329,4244512
2020-04-29,337.000000,351.799988,336.250000,348.000000,332.196075,7748491
2020-04-30,355.649994,368.000000,355.000000,366.649994,349.999115,7422465
2020-05-04,350.049988,362.399994,341.100006,357.049988,340.835114,7125034
2020-05-05,363.750000,381.799988,361.450012,368.149994,351.431000,13401536
2020-05-06,371.500000,393.000000,358.250000,387.149994,369.568146,7015473
2020-05-07,387.500000,403.450012,385.100006,400.649994,382.455048,12971483
2020-05-08,405.000000,407.899994,380.700012,386.700012,369.138611,9444781
2020-05-11,388.500000,402.000000,384.350006,390.100006,372.384186,7658595
2020-05-12,388.899994,395.200012,380.200012,393.049988,375.200226,4686856
2020-05-13,415.000000,418.899994,404.250000,413.049988,394.291992,7361621
2020-05-14,401.500000,407.500000,396.000000,400.450012,382.264191,4765875
2020-05-15,402.750000,403.950012,373.200012,381.299988,363.983795,14226503
2020-05-18,382.100006,383.500000,367.250000,377.200012,360.070038,7717665
2020-05-19,384.000000,391.000000,371.200012,382.899994,365.511200,5950003
2020-05-20,382.899994,413.700012,379.700012,405.049988,386.655243,10608175
2020-05-21,400.149994,412.200012,397.799988,408.299988,389.757660,6249309
2020-05-22,404.000000,430.350006,398.700012,426.350006,406.987946,10016203
2020-05-26,427.000000,435.200012,421.649994,429.149994,409.660797,5895376
2020-05-27,426.500000,434.950012,415.000000,432.500000,412.858643,7591278
2020-05-28,429.500000,444.000000,423.850006,440.399994,420.399872,7449375
2020-05-29,434.000000,450.000000,431.100006,436.350006,416.533844,9539035
2020-06-01,441.850006,470.500000,441.500000,461.100006,440.159851,9668047
2020-06-02,465.100006,478.850006,460.850006,462.850006,441.830383,8520940
2020-06-03,470.000000,492.600006,466.500000,485.100006,463.069916,9873294
2020-06-04,485.299988,486.250000,469.399994,478.450012,456.721924,5829493
2020-06-05,479.000000,489.450012,475.399994,484.200012,462.210815,6265829
2020-06-08,485.500000,494.149994,468.250000,470.850006,449.467041,5955200
2020-06-09,473.799988,482.799988,463.299988,478.750000,457.008270,7656301
2020-06-10,476.149994,483.700012,468.850006,472.049988,450.612518,4849036
2020-06-11,472.000000,480.000000,469.500000,474.549988,452.999023,4331683
2020-06-12,457.000000,512.900024,456.100006,508.450012,485.359528,18368009
2020-06-15,505.149994,520.950012,498.700012,508.149994,485.073120,17605860
2020-06-16,517.099976,519.000000,501.299988,506.750000,483.736694,6712936
2020-06-17,504.899994,504.899994,492.500000,497.600006,475.002228,9273745
2020-06-18,496.899994,508.899994,492.000000,506.600006,483.593475,7114752
2020-06-19,506.600006,506.600006,496.399994,500.049988,477.340942,9811021
2020-06-22,501.750000,502.250000,494.100006,498.750000,476.099976,5149581
2020-06-23,500.000000,519.900024,497.600006,516.400024,492.948486,9132472
2020-06-24,520.000000,527.650024,512.549988,515.349976,491.946136,7568963
2020-06-25,509.899994,516.349976,503.350006,507.250000,484.213959,5248401
2020-06-26,515.000000,515.250000,498.700012,501.399994,478.629669,4079405
2020-06-29,494.100006,510.950012,493.049988,507.450012,484.404907,4459947
2020-06-30,509.000000,515.500000,507.100006,510.700012,487.507324,5487685
2020-07-01,513.750000,521.400024,494.250000,498.950012,476.290985,8990865
2020-07-02,506.500000,532.000000,504.399994,529.700012,505.644470,16513522
2020-07-03,531.400024,535.500000,524.200012,530.500000,506.408112,7982179
2020-07-06,533.650024,573.549988,533.650024,570.549988,544.639282,16728066
2020-07-07,565.000000,568.000000,551.650024,560.000000,534.568420,9208254
2020-07-08,564.000000,568.250000,549.000000,551.250000,526.215759,5172833
2020-07-09,554.000000,564.299988,548.049988,560.299988,534.854858,4123902
2020-07-10,555.299988,568.950012,552.000000,554.849976,529.652283,5752443
2020-07-13,560.000000,560.500000,549.200012,555.849976,530.606873,3165043
2020-07-14,553.000000,553.950012,538.000000,545.200012,520.440613,3097258
2020-07-15,550.000000,559.700012,542.750000,550.150024,525.165771,5671780
2020-07-16,547.000000,574.500000,542.549988,570.900024,547.311279,11751032
2020-07-17,571.950012,591.250000,565.500000,588.799988,564.471680,9124092
2020-07-20,588.900024,597.599976,582.150024,594.000000,569.456909,5771917
2020-07-21,592.849976,597.500000,585.500000,588.299988,563.992371,3850519
2020-07-22,588.599976,612.000000,582.000000,592.000000,567.539490,11559026
2020-07-23,590.950012,609.000000,584.500000,603.349976,578.420532,7605913
2020-07-24,594.099976,600.950012,590.099976,598.700012,573.962708,3531702
2020-07-27,598.150024,600.000000,588.000000,594.400024,569.840332,3345182
2020-07-28,591.599976,625.799988,588.750000,620.349976,594.718079,10289416
2020-07-29,620.000000,624.900024,601.000000,604.849976,579.858521,5182915
2020-07-30,606.000000,614.799988,596.250000,598.349976,573.627075,4958267
2020-07-31,599.900024,610.849976,592.150024,606.450012,581.392395,3962668
2020-08-03,610.000000,620.500000,594.200012,597.150024,572.476685,5002825
2020-08-04,597.150024,609.599976,597.150024,602.599976,577.701416,4889709
2020-08-05,605.900024,620.000000,603.200012,614.250000,588.870178,3834812
2020-08-06,618.000000,618.000000,605.549988,609.650024,584.460266,3857553
2020-08-07,610.099976,616.500000,598.700012,600.450012,575.640259,7679198
2020-08-10,605.000000,640.799988,605.000000,628.900024,602.914795,12341769
2020-08-11,630.000000,640.599976,622.400024,629.549988,603.537964,5128836
2020-08-12,628.000000,648.599976,624.349976,634.950012,608.714844,8891590
2020-08-13,635.150024,645.299988,628.400024,631.450012,605.359436,5773589
2020-08-14,634.000000,637.849976,607.549988,614.450012,589.061890,3622823
2020-08-17,628.000000,632.000000,613.799988,623.599976,597.833801,5687622
2020-08-18,625.000000,632.750000,618.599976,622.650024,596.923096,3989439
2020-08-19,627.000000,631.900024,622.000000,623.900024,598.121399,2762486
2020-08-20,620.000000,623.000000,610.000000,612.049988,586.761047,3165784
2020-08-21,620.000000,620.950012,608.000000,609.799988,584.603943,4191258
2020-08-24,613.000000,615.700012,601.000000,601.950012,577.078369,3707968
2020-08-25,605.000000,612.400024,601.500000,609.349976,584.172607,4248590
2020-08-26,613.000000,625.500000,610.500000,613.349976,588.007324,5814785
2020-08-27,619.150024,639.299988,615.599976,636.750000,610.440491,7637436
2020-08-28,642.250000,647.000000,629.349976,631.400024,605.311584,7809917
2020-08-31,637.000000,640.500000,602.099976,606.900024,581.823792,5012805
2020-09-01,610.000000,621.549988,605.000000,607.549988,582.446960,5572232
2020-09-02,608.000000,645.900024,602.049988,642.750000,616.192566,7887097
2020-09-03,640.500000,656.000000,632.000000,644.650024,618.014038,9194655
2020-09-04,629.000000,649.799988,626.299988,632.000000,605.886780,5889085
2020-09-07,632.299988,633.849976,605.299988,610.450012,585.227112,9387992
2020-09-08,611.000000,624.500000,605.299988,608.599976,583.453613,6825892
2020-09-09,606.799988,617.000000,597.400024,613.900024,588.534607,6589023
2020-09-10,619.500000,623.900024,612.900024,615.450012,590.020508,4699612
2020-09-11,614.900024,621.900024,612.099976,614.250000,588.870178,2837723
2020-09-14,615.000000,629.400024,611.900024,615.299988,589.876770,4918699
2020-09-15,619.250000,624.000000,611.950012,613.450012,588.103210,3805649
2020-09-16,616.000000,649.799988,616.000000,639.450012,613.028992,18993356
2020-09-17,631.000000,643.500000,627.650024,636.799988,610.488403,6363964
2020-09-18,640.000000,659.400024,634.549988,654.150024,627.121582,13518207
2020-09-21,657.000000,666.599976,615.450012,622.450012,596.731384,9301954
2020-09-22,622.450012,624.250000,603.000000,615.799988,590.356079,5369370
2020-09-23,622.049988,623.349976,603.250000,612.599976,587.288269,4116481
2020-09-24,605.000000,606.400024,567.500000,575.099976,551.337708,8991885
2020-09-25,583.900024,595.450012,576.599976,592.299988,567.827087,5415792
2020-09-28,595.000000,618.000000,593.099976,615.250000,589.828857,5494528
2020-09-29,615.250000,626.500000,603.099976,613.200012,587.863525,5747565
2020-09-30,615.950012,623.000000,605.549988,607.900024,582.782593,4990827
2020-10-01,614.700012,621.900024,608.150024,610.150024,584.939575,3842191
2020-10-05,615.000000,616.250000,597.099976,607.000000,581.919739,5977261
2020-10-06,611.599976,633.000000,609.000000,627.400024,601.476868,9071955
2020-10-07,629.900024,636.900024,625.000000,631.599976,605.503296,6086867
2020-10-08,634.150024,640.950012,627.599976,634.150024,607.947937,4683786
2020-10-09,634.150024,647.450012,628.299988,633.200012,607.037170,4972397
2020-10-12,637.900024,639.700012,630.000000,634.400024,608.187561,3247640
2020-10-13,634.349976,642.000000,624.349976,627.900024,601.956238,3769222
2020-10-14,623.400024,627.799988,616.299988,623.849976,598.073425,2776984
2020-10-15,620.950012,633.000000,614.099976,617.299988,591.794128,3794955
2020-10-16,617.500000,623.950012,602.049988,606.650024,581.584229,4274910
2020-10-19,612.700012,614.500000,595.200012,597.450012,572.764343,3646287
2020-10-20,597.400024,609.000000,590.299988,602.250000,577.365967,4377671
2020-10-21,606.900024,610.799988,592.200012,600.849976,576.023804,3684706
2020-10-22,599.799988,606.950012,594.099976,604.349976,579.379150,3818694
2020-10-23,609.750000,628.000000,605.349976,625.150024,599.319763,6421723
2020-10-26,624.950012,625.849976,594.599976,597.150024,572.476685,4800537
2020-10-27,600.400024,605.000000,593.500000,597.150024,572.476685,5712121
2020-10-28,599.000000,613.000000,594.200012,604.150024,579.187500,6811118
2020-10-29,598.200012,604.150024,590.250000,591.950012,567.491577,3680773
2020-10-30,592.549988,601.750000,586.799988,594.000000,569.456909,4209087
2020-11-02,592.000000,599.900024,589.000000,596.049988,571.422119,4085120
2020-11-03,599.299988,605.450012,594.000000,595.799988,571.182434,3669816
2020-11-04,597.799988,603.650024,592.000000,596.799988,572.141113,2475177
2020-11-05,603.299988,607.400024,599.250000,602.099976,577.222168,3794240
2020-11-06,603.000000,619.299988,601.700012,613.599976,588.247009,5908936
2020-11-09,621.000000,622.000000,610.200012,616.349976,590.883362,3819808
2020-11-10,622.000000,627.700012,611.000000,619.950012,594.334656,7876161
2020-11-11,625.000000,644.549988,622.150024,633.200012,607.037170,7561527
2020-11-12,633.049988,654.400024,629.500000,632.700012,606.557800,6913788
2020-11-13,633.950012,638.950012,628.049988,629.849976,603.825562,4107823
2020-11-14,634.500000,634.500000,629.849976,631.349976,605.263611,295788
2020-11-17,639.000000,646.000000,633.650024,637.250000,610.919861,6173551
2020-11-18,637.200012,709.950012,637.000000,705.750000,676.589539,32986476
2020-11-19,699.000000,728.400024,692.299988,703.900024,674.815979,15336768
2020-11-20,710.000000,718.549988,697.400024,715.599976,686.032471,6730897
2020-11-23,716.400024,720.750000,699.000000,705.450012,676.301880,4484068
2020-11-24,710.000000,745.500000,706.250000,729.349976,699.214417,16121626
2020-11-25,732.000000,732.950012,716.000000,719.950012,690.202820,5423034
2020-11-26,722.000000,736.799988,720.000000,728.500000,698.399536,6798860
2020-11-27,736.900024,742.950012,711.000000,722.000000,692.168091,11302666
2020-12-01,736.400024,736.500000,708.049988,734.549988,704.199524,5710611
2020-12-02,734.000000,758.000000,730.549988,753.599976,722.462341,6337698
2020-12-03,750.049988,756.349976,743.700012,745.849976,715.032593,2957787
2020-12-04,749.099976,764.450012,743.200012,750.549988,719.538391,5356456
2020-12-07,750.000000,755.849976,744.049988,752.299988,721.216125,3525945
2020-12-08,753.349976,764.000000,743.549988,754.000000,722.845886,4333519
2020-12-09,756.799988,762.950012,750.200012,755.000000,723.804565,3213975
2020-12-10,745.000000,754.950012,731.049988,736.150024,705.733521,3814006
2020-12-11,738.900024,746.700012,722.099976,727.549988,697.488708,4197494
2020-12-14,731.650024,737.400024,710.000000,711.700012,682.293640,4183639
2020-12-15,710.000000,720.000000,701.000000,717.950012,688.285339,5495877
2020-12-16,737.099976,746.250000,726.200012,731.950012,701.706970,11262389
2020-12-17,735.099976,738.450012,725.349976,730.650024,700.460754,3630553
2020-12-18,726.099976,737.950012,722.549988,733.599976,703.288757,6671658
2020-12-21,729.000000,730.000000,660.250000,685.950012,657.607666,9130116
2020-12-22,688.799988,699.349976,667.299988,695.049988,666.331543,7305751
2020-12-23,693.000000,715.000000,688.250000,711.500000,682.101929,4383472
2020-12-24,712.500000,722.549988,700.099976,710.900024,681.526733,3373695
2020-12-28,715.400024,718.799988,707.299988,710.950012,681.574646,2484872
2020-12-29,714.500000,717.000000,704.000000,707.049988,677.835815,2808820
2020-12-30,710.000000,724.299988,704.349976,720.700012,690.921814,3219036
2020-12-31,719.750000,725.549988,713.500000,720.599976,690.825867,3723205
2021-01-01,725.000000,744.750000,723.000000,732.450012,702.186340,9543128
2021-01-04,735.000000,751.000000,727.250000,749.099976,718.148315,4547027
2021-01-05,748.000000,748.000000,730.000000,740.099976,709.520142,3551554
2021-01-06,741.000000,746.450012,730.450012,736.099976,705.685486,3601608
2021-01-07,743.000000,755.000000,740.099976,744.400024,713.642578,4063641
2021-01-08,750.000000,772.799988,745.000000,770.500000,738.664185,5998381
2021-01-11,773.049988,791.400024,763.200012,789.099976,756.495605,6643610
2021-01-12,789.950012,796.750000,777.400024,779.849976,747.627869,5532160
2021-01-13,784.599976,837.500000,782.250000,828.349976,794.123779,19610461
2021-01-14,828.900024,843.849976,827.349976,829.900024,795.609863,8576718
2021-01-15,828.000000,838.000000,815.349976,819.650024,785.783325,4996951
2021-01-18,817.900024,820.799988,797.150024,809.000000,775.573364,3955069
2021-01-19,810.000000,819.599976,801.549988,808.049988,774.662598,3991167
2021-01-20,807.000000,831.950012,802.000000,824.500000,790.432922,4502291
2021-01-21,823.000000,835.000000,800.299988,808.250000,774.854431,4455107
2021-01-22,808.000000,826.700012,795.000000,798.400024,765.411377,5588252
2021-01-25,802.099976,812.950012,784.250000,794.549988,761.720398,3353172
2021-01-27,797.000000,817.000000,763.400024,769.950012,738.136902,6585102
2021-01-28,758.000000,778.099976,756.099976,765.000000,733.391418,4622634
2021-01-29,772.549988,799.950012,746.000000,749.599976,718.627686,8761073
2021-02-01,753.000000,808.849976,741.549988,795.150024,762.295593,6592083
2021-02-02,810.000000,837.400024,802.599976,816.849976,783.098938,5334431
2021-02-03,821.000000,858.900024,818.000000,833.200012,798.773499,8802838
2021-02-04,835.000000,893.549988,835.000000,866.500000,830.697571,14706560
2021-02-05,879.900024,881.700012,841.200012,865.500000,829.738892,15668083
2021-02-08,891.000000,952.049988,891.000000,928.400024,890.039917,21179625
2021-02-09,929.500000,939.000000,885.200012,895.000000,858.019958,9210613
2021-02-10,899.000000,917.000000,886.099976,914.150024,876.378784,6465767
2021-02-11,916.450012,920.049988,902.349976,914.200012,876.426636,3640848
2021-02-12,916.000000,918.549988,905.000000,908.549988,871.010071,2484145
2021-02-15,910.900024,920.000000,898.250000,911.849976,874.173706,4178613
2021-02-16,915.000000,921.750000,902.099976,912.200012,874.509399,4223635
2021-02-17,905.000000,920.150024,904.599976,914.950012,877.145691,3903522
2021-02-18,914.950012,914.950012,891.650024,894.450012,857.492737,4616205
2021-02-19,890.000000,905.650024,862.849976,879.250000,842.920715,5171996
2021-02-22,880.000000,882.500000,833.099976,837.099976,802.512268,5960870
2021-02-23,842.099976,856.950012,819.099976,840.950012,806.203247,7348084
2021-02-24,841.099976,855.900024,840.000000,849.599976,814.495789,3184114
2021-02-25,853.099976,866.599976,842.049988,859.000000,823.507446,6134649
2021-02-26,848.049988,856.650024,798.500000,806.400024,773.080811,12073749
2021-03-01,821.000000,852.700012,816.200012,819.450012,785.591614,9223619
2021-03-02,832.950012,868.000000,820.049988,860.049988,824.514099,9706013
2021-03-03,866.950012,868.000000,847.049988,852.049988,816.844543,5028771
2021-03-04,841.849976,858.299988,834.799988,845.250000,810.325623,4574138
2021-03-05,840.000000,860.750000,838.349976,840.400024,805.675964,5179108
2021-03-08,847.950012,857.349976,840.000000,851.000000,815.838013,3474579
2021-03-09,853.000000,865.700012,842.000000,852.000000,816.796692,3536262
2021-03-10,856.400024,875.000000,849.000000,863.799988,828.109131,3971353
2021-03-12,869.500000,876.200012,844.150024,855.799988,820.439636,4012449
2021-03-15,862.000000,862.000000,824.000000,844.400024,809.510742,3069303
2021-03-16,852.000000,856.500000,840.000000,842.849976,808.024780,2996797
2021-03-17,847.599976,851.349976,833.700012,836.950012,802.368591,2034583
2021-03-18,842.000000,860.549988,834.000000,845.650024,810.709106,5033325
2021-03-19,839.950012,860.000000,820.549988,850.299988,815.166870,7538327
2021-03-22,849.799988,859.349976,832.150024,853.049988,817.803284,2906300
2021-03-23,859.950012,865.000000,841.500000,844.650024,809.750366,3925212
2021-03-24,836.250000,845.000000,808.599976,811.400024,777.874207,4066262
2021-03-25,811.799988,814.000000,788.099976,791.700012,758.988220,4501404
2021-03-26,799.849976,814.650024,792.150024,799.349976,766.322083,4170972
2021-03-30,805.549988,805.549988,783.000000,795.000000,762.151855,5670999
2021-03-31,795.099976,805.750000,790.099976,795.250000,762.391541,3972382
2021-04-01,801.500000,809.799988,779.750000,807.599976,774.231201,5678798
2021-04-05,808.299988,808.799988,769.250000,774.450012,742.450928,4176802
2021-04-06,784.000000,791.599976,775.000000,781.099976,748.826172,2984229
2021-04-07,781.299988,798.599976,775.400024,796.299988,763.398132,2271095
2021-04-08,802.000000,811.000000,793.000000,795.150024,762.295593,3324494
2021-04-09,795.000000,801.000000,785.000000,791.150024,758.460999,2065092
2021-04-12,779.000000,779.000000,738.549988,751.500000,720.449158,4628388
2021-04-13,754.000000,817.000000,750.799988,811.250000,777.730408,12501628
2021-04-15,805.000000,808.900024,785.150024,805.099976,771.834473,5256004
2021-04-16,805.099976,837.849976,803.200012,821.650024,787.700684,6915568
2021-04-19,785.099976,807.000000,785.099976,794.950012,762.103943,4317341
2021-04-20,808.000000,821.200012,800.549988,811.150024,777.634644,4830957
2021-04-22,795.000000,804.849976,785.500000,799.700012,766.657654,4576665
2021-04-23,796.000000,805.599976,774.099976,777.900024,745.758423,4796085
2021-04-26,780.000000,793.299988,775.650024,780.500000,748.250977,3528851
2021-04-27,781.000000,787.950012,777.000000,778.400024,746.237732,3624649
2021-04-28,786.000000,801.599976,778.849976,782.099976,749.784790,5214319
2021-04-29,788.000000,792.049988,768.599976,774.599976,742.594727,3642323
2021-04-30,768.400024,778.400024,750.450012,752.549988,721.455750,4466148
2021-05-03,744.900024,766.549988,740.049988,752.950012,721.839233,3749870
2021-05-04,759.000000,762.700012,731.099976,741.150024,710.526917,3820769
2021-05-05,743.150024,749.000000,737.349976,747.549988,716.662354,3102424
2021-05-06,751.500000,759.500000,746.150024,747.400024,716.518616,3662506
2021-05-07,752.000000,772.000000,751.000000,767.400024,735.692261,4833670
2021-05-10,772.000000,783.799988,768.650024,780.450012,748.203003,2095644
2021-05-11,770.000000,779.700012,766.200012,776.000000,743.936890,2938331
2021-05-12,771.500000,771.700012,755.150024,759.700012,728.310364,3480378
2021-05-14,763.099976,763.700012,736.000000,741.500000,710.862366,4984389
2021-05-17,740.000000,756.000000,735.400024,753.549988,722.414551,3479938
2021-05-18,761.000000,799.950012,754.000000,797.700012,764.740234,8634396
2021-05-19,794.000000,794.000000,778.000000,784.799988,752.373291,4360320
2021-05-20,784.049988,809.549988,782.000000,803.250000,770.060974,10092542
2021-05-21,804.000000,821.000000,800.750000,818.950012,785.112244,5721630
2021-05-24,821.500000,824.000000,807.000000,810.000000,776.532043,3495533
2021-05-25,819.650024,828.000000,808.349976,811.250000,777.730408,5044078
2021-05-26,816.000000,826.000000,813.000000,821.200012,787.269287,3084558
2021-05-27,825.299988,831.000000,816.900024,828.599976,794.363525,6902630
2021-05-28,829.000000,853.000000,810.500000,845.849976,810.900757,11638455
2021-05-31,824.000000,824.000000,790.000000,807.950012,774.566711,17596018
2021-06-01,813.000000,818.000000,800.250000,806.299988,772.984924,7230033
2021-06-02,806.299988,812.000000,802.299988,806.200012,772.889038,4244490
2021-06-03,812.000000,813.200012,798.099976,802.049988,768.910461,5001405
2021-06-04,814.000000,814.000000,803.099976,804.599976,771.355164,5084092
2021-06-07,807.900024,811.750000,802.599976,803.849976,770.636108,2994862
2021-06-08,804.099976,810.000000,797.500000,807.849976,774.470947,2960405
2021-06-09,808.000000,816.750000,801.000000,804.450012,771.211426,4176767
2021-06-10,808.000000,810.950012,803.049988,806.950012,773.608154,2264605
2021-06-11,809.000000,815.849976,805.500000,809.000000,775.573364,1783272
2021-06-14,809.000000,809.500000,794.000000,807.450012,774.087463,1598770
2021-06-15,807.349976,813.500000,806.000000,808.599976,775.189880,1640381
2021-06-16,808.799988,821.849976,801.599976,806.150024,772.841248,3863280
2021-06-17,802.000000,809.900024,792.549988,805.700012,772.409790,1988175
2021-06-18,806.000000,808.950012,773.099976,781.549988,749.257629,5793496
2021-06-21,776.000000,778.849976,762.349976,776.849976,744.751770,3024852
2021-06-22,780.099976,789.549988,772.700012,775.200012,743.169983,2925669
2021-06-23,781.900024,786.000000,775.000000,781.950012,749.641113,2700327
2021-06-24,783.000000,794.000000,779.000000,791.799988,759.084045,3251137
2021-06-25,793.200012,801.900024,790.000000,794.250000,761.432800,1763201
2021-06-28,795.000000,799.000000,789.250000,793.500000,760.713806,1409432
2021-06-29,789.000000,792.000000,779.400024,781.599976,749.305481,3167773
2021-06-30,784.900024,789.400024,775.450012,777.700012,745.566650,2393862
2021-07-01,778.000000,798.750000,774.900024,779.450012,747.244385,5697553
2021-07-02,786.000000,787.299988,777.000000,782.599976,750.264160,1963778
2021-07-05,786.000000,793.500000,784.500000,791.750000,759.036133,1320469
2021-07-06,790.599976,795.000000,778.700012,781.900024,749.593140,1420179
2021-07-07,777.799988,781.900024,768.549988,778.900024,746.717102,3004815
2021-07-08,777.950012,787.599976,771.000000,776.250000,744.176514,2010027
2021-07-09,772.000000,776.000000,767.000000,771.549988,739.670776,1658120
2021-07-12,776.000000,781.000000,768.500000,772.849976,740.917053,2681410
2021-07-13,777.900024,782.200012,773.650024,781.150024,748.874146,2189466
2021-07-14,780.000000,787.000000,777.049988,786.150024,753.667603,2067565
2021-07-15,781.000000,783.950012,775.200012,779.900024,756.091187,2109663
2021-07-16,784.000000,784.000000,776.500000,779.799988,755.994263,845054
2021-07-19,775.799988,780.700012,770.000000,775.799988,752.116333,1265906
2021-07-20,775.000000,775.700012,752.349976,760.200012,736.992615,2179910
2021-07-22,764.200012,767.099976,755.650024,758.450012,735.296082,2182264
2021-07-23,758.500000,767.849976,758.250000,764.200012,740.870483,1179241
2021-07-26,763.000000,764.099976,752.500000,754.299988,731.272705,1187498
2021-07-27,756.000000,760.000000,742.650024,745.549988,722.789795,1732564
2021-07-28,750.700012,750.700012,724.650024,728.700012,706.454285,4016758
2021-07-29,730.000000,738.849976,726.099976,731.450012,709.120300,2489035
2021-07-30,735.200012,760.000000,731.849976,743.099976,720.414612,4642619
2021-08-02,750.000000,759.049988,744.599976,757.700012,734.568970,2260861
2021-08-03,763.400024,772.700012,755.500000,770.849976,747.317444,3235393
2021-08-04,773.000000,775.799988,764.549988,766.250000,742.857971,2659372
2021-08-05,766.000000,766.349976,756.700012,759.349976,736.168518,1451370
2021-08-06,763.799988,772.299988,755.000000,758.250000,735.102173,4471604
2021-08-09,762.000000,782.000000,761.500000,774.950012,751.292297,6700633
2021-08-10,776.950012,789.799988,775.150024,786.299988,762.295776,4724852
2021-08-11,786.299988,789.950012,767.500000,778.700012,754.927795,3147983
2021-08-12,781.000000,794.650024,773.750000,776.200012,752.504150,3551026
2021-08-13,782.950012,789.500000,772.599976,778.650024,754.879333,3391864
2021-08-16,780.400024,803.950012,780.250000,799.299988,774.898926,7131928
2021-08-17,799.250000,803.950012,782.000000,790.650024,766.513062,3835522
2021-08-18,793.900024,797.000000,786.900024,791.349976,767.191650,2450964
2021-08-20,788.799988,791.349976,776.250000,785.650024,761.665710,3050982
2021-08-23,790.000000,793.450012,763.650024,765.900024,742.518616,2512960
2021-08-24,767.000000,779.900024,761.599976,778.150024,754.394653,1662376
2021-08-25,780.950012,783.000000,770.549988,772.049988,748.480835,1693443
2021-08-26,771.000000,782.900024,767.250000,781.400024,757.545471,2576883
2021-08-27,779.900024,785.000000,765.000000,775.150024,751.486206,2907125
2021-08-30,783.950012,794.150024,783.000000,791.549988,767.385559,3028708
2021-08-31,788.000000,795.799988,781.299988,793.299988,769.082092,3324467
2021-09-01,793.299988,802.500000,768.900024,769.900024,746.396484,6031309
2021-09-02,772.849976,774.150024,750.000000,752.450012,729.479248,4879865
2021-09-03,756.000000,757.000000,745.099976,749.900024,727.007080,4257842
2021-09-06,753.000000,759.799988,747.049988,754.750000,731.708984,3682183
2021-09-07,755.099976,758.700012,748.099976,753.099976,730.109253,2273976
2021-09-08,756.000000,757.799988,749.000000,754.750000,731.708984,2380939
2021-09-09,750.000000,756.500000,747.549988,750.750000,727.831116,3313559
2021-09-13,753.500000,753.500000,740.349976,745.549988,722.789795,3139833
2021-09-14,744.799988,752.549988,744.650024,750.200012,727.297913,3089381
2021-09-15,752.000000,760.000000,746.500000,755.099976,732.048218,3336656
2021-09-16,759.849976,761.000000,751.349976,756.950012,733.841858,2686018
2021-09-17,758.200012,766.000000,749.150024,754.150024,731.127319,5504398
2021-09-20,749.400024,756.500000,732.200012,738.049988,715.518799,2933375
2021-09-21,740.099976,740.900024,729.549988,738.450012,715.906555,2380834
2021-09-22,738.900024,759.000000,738.450012,752.500000,729.527649,2287017
2021-09-23,756.500000,762.000000,752.750000,758.450012,735.296082,1890322
2021-09-24,759.500000,782.049988,752.549988,779.450012,755.654907,4967824
2021-09-27,789.500000,813.750000,783.049988,811.349976,786.581055,9210666
2021-09-28,820.000000,822.000000,796.250000,806.049988,781.442871,3853344
2021-09-29,800.000000,815.700012,799.000000,812.099976,787.308228,2291977
2021-09-30,808.049988,817.400024,801.299988,803.049988,778.534424,3264689
2021-10-01,800.000000,831.000000,787.000000,827.849976,802.577332,7704216
2021-10-04,832.500000,852.000000,828.099976,841.150024,815.471375,6544700
2021-10-05,841.150024,846.000000,835.049988,843.049988,817.313354,2647442
2021-10-06,846.000000,854.900024,829.000000,834.099976,808.636597,3288323
2021-10-07,839.700012,887.799988,837.150024,878.250000,851.438782,9515673
2021-10-08,893.700012,895.000000,872.549988,877.799988,851.002502,3938358
2021-10-11,879.000000,902.500000,879.000000,895.599976,868.259094,5493159
2021-10-12,888.000000,894.650024,877.000000,890.099976,862.926941,3433345
2021-10-13,893.000000,971.150024,893.000000,935.349976,906.795593,17519612
2021-10-14,938.500000,946.250000,922.200012,931.400024,902.966248,3354982
2021-10-18,958.000000,958.000000,908.299988,910.950012,883.140564,2885649
2021-10-19,911.000000,927.599976,901.200012,917.500000,889.490540,3476818
2021-10-20,913.000000,924.900024,894.650024,899.349976,871.894592,3551282
2021-10-21,908.299988,911.099976,893.400024,897.000000,869.616394,2614538
2021-10-22,904.000000,909.799988,885.099976,887.849976,860.745728,1999394
2021-10-25,883.000000,905.900024,883.000000,890.700012,863.508728,2833933
2021-10-26,893.400024,900.000000,884.000000,894.549988,867.241089,3410657
2021-10-27,900.000000,903.799988,883.500000,886.799988,859.727722,3362019
2021-10-28,887.000000,896.000000,877.900024,883.849976,856.867859,2171227
2021-10-29,883.500000,901.500000,862.000000,884.250000,857.255615,2482056
2021-11-01,884.250000,887.900024,860.400024,870.349976,843.779968,4146270
2021-11-02,875.000000,879.299988,859.000000,861.500000,835.200134,3704926
